id_producto,nombre_marca,nombre_reciclaje,nombre_empresa,nombre_productos_clasificacion,nombre,gramos_envase,formato,unidad,unidad_real,cantidad,texto,cluster300,label300,label,categoria,nombre_productos_clasificacion_pred,categoria_pred,nombre_reciclaje_pred,unidad_real_pred
4867,puyehue,PET 1,,"BEBIDAS, AGUAS Y JUGOS",Agua mineral Puyehue sin gas  ML,25,,,,,agua mineral puyehue gas,206,Gas,Gas,PLÁSTICO,"BEBIDAS, AGUAS Y JUGOS",PLÁSTICO,PET 1,LT
4936,sprite,PET 1,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",SPRITE  ml,25,,,,,sprite,43,,,PLÁSTICO,"BEBIDAS, AGUAS Y JUGOS",PLÁSTICO,PET 1,LT
4944,colgate,CARTÓN,COLGATE-PALMOLIVE,CUIDADO PERSONAL,Colgate TRIPLE ACCION Menta Original ml,25,,,,,colgatar triple accion menta original,43,,Accion Colgatar Menta Triple,PAPEL Y CARTONES,CUIDADO PERSONAL,PAPEL Y CARTONES,CARTÓN,GR
4967,cachantun,PET 1,CCU,"BEBIDAS, AGUAS Y JUGOS",Cachantun Gasificada ml,25,,,,,cachantun gasificado,43,,Gasificado,PLÁSTICO,"BEBIDAS, AGUAS Y JUGOS",PLÁSTICO,PET 1,LT
110,tottus,OTROS 7,TOTTUS,FRESCOS Y LÁCTEOS,Leche descremada líquida marca Tottus litro,25,,,,,leche descremado líquido marca tottus litro,83,Descremado,Descremado,PLÁSTICO,FRESCOS Y LÁCTEOS,PLÁSTICO,OTROS 7,GR
139,colun,POLIETILENO Y ALUMINIO,COLUN,FRESCOS Y LÁCTEOS,LECHE BLANCA ENTERA,25,1LITRO,LT,LT,1,leche blanco entero,73,Leche,Leche,TETRAPACK,FRESCOS Y LÁCTEOS,TETRAPACK,POLIETILENO Y ALUMINIO,LT
149,soprole,POLIETILENO Y ALUMINIO,SOPROLE,FRESCOS Y LÁCTEOS,LECHE BLANCA DESCREMADA SIN LACTOSA,25,1LITRO,LT,LT,1,leche blanco descremado lactosa,120,Descremado Lactosa Leche,Descremado Lactosa Leche,TETRAPACK,FRESCOS Y LÁCTEOS,TETRAPACK,POLIETILENO Y ALUMINIO,LT
150,loncoleche,POLIETILENO Y ALUMINIO,LONCOLECHE,FRESCOS Y LÁCTEOS,LECHE BLANCA DESCREMADA,25,1LITRO,LT,LT,1,leche blanco descremado,83,Descremado,Descremado,TETRAPACK,FRESCOS Y LÁCTEOS,TETRAPACK,POLIETILENO Y ALUMINIO,LT
57,monster energy,ALUMINIO,MONSTER ENERGY,"BEBIDAS, AGUAS Y JUGOS",Bebida energética ultra Paradise,25,,,,,bebida energético ultra paradise,27,Bebida,Bebida,LATAS Y METALES,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
3084,monster energy,,MONSTER ENERGY,"BEBIDAS, AGUAS Y JUGOS",Bebida Energetica Absolutly Zero,25,473ML,ML,ML,473,bebida energetica absolutly zero,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,ML
138,monster energy,ALUMINIO,MONSTER ENERGY,"BEBIDAS, AGUAS Y JUGOS",BEBIDA ENERGÉTICA ULTRA PARADISE,25,473ML,ML,ML,473,bebida energético ultra paradise,27,Bebida,Bebida,LATAS Y METALES,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,ML
1773,loncoleche,,LONCOLECHE,"CARNES, PESCADOS Y  FIAMBRES",Bebida almendra vegetal,25,1LT,LT,LT,1,bebida almendra vegetal,122,Almendra Bebida Vegetal,Almendra Bebida Vegetal,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
1774,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal de almendra,25,1L,LT,LT,1,bebida vegetal almendra,122,Almendra Bebida Vegetal,Almendra Bebida Vegetal,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
1775,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida almendras original sin azucar,25,1L,LT,LT,1,bebida almendras original azucar,27,Bebida,Bebida,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
1776,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal coco saz vilay,25,1LT,LT,LT,1,bebida vegetal coco saz vilay,150,Bebida Coco,Bebida Coco,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
1777,not,,NOT,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal chocolate,25,MILK,MILK,,,bebida vegetal chocolate,27,Bebida,Bebida,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
1780,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal de almendra,25,200ML,ML,ML,200,bebida vegetal almendra,122,Almendra Bebida Vegetal,Almendra Bebida Vegetal,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,ML
1781,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal de arroz,25,1L,LT,LT,1,bebida vegetal arroz,27,Bebida,Bebida,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
1782,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal de almendras sabor vainilla,25,1L,LT,LT,1,bebida vegetal almendra sabor vainilla,122,Almendra Bebida Vegetal,Almendra Bebida Vegetal,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
1783,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida almendras chocolate,25,1L,LT,LT,1,bebida almendras chocolate,27,Bebida,Bebida,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
1784,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal arroz sabor chocolate,25,1L,LT,LT,1,bebida vegetal arroz sabor chocolate,27,Bebida,Bebida,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
1785,vilay,,VILAY,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal de arroz,25,200ML,ML,ML,200,bebida vegetal arroz,27,Bebida,Bebida,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,ML
1786,not,,NOT,"CARNES, PESCADOS Y  FIAMBRES",Bebida vegetal original,25,MILK,MILK,,,bebida vegetal original,27,Bebida,Bebida,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
3022,ades,,ADES,"BEBIDAS, AGUAS Y JUGOS",Bebida Nutritiva Manzana,25,1LT,LT,LT,1,bebida nutritivo manzana,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
3037,ades,,ADES,"BEBIDAS, AGUAS Y JUGOS",Bebida Nutritiva Naranja,25,1LT,LT,LT,1,bebida nutritivo naranja,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
3038,ades,,ADES,"BEBIDAS, AGUAS Y JUGOS",BEBIDA Nutritiva Ades Durazno,25,1L,LT,LT,1,bebida nutritivo ades durazno,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
3083,monster energy,,MONSTER ENERGY,"BEBIDAS, AGUAS Y JUGOS",Bebida Energetica Ultra,25,473ML,ML,ML,473,bebida energetico ultra,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,ML
194,greatvalue,,GREATVALUE,,BEBIDA AVENA ORG CALCIO GREATVALUE LT,25,1LT,LT,LT,1,bebida avena org calcio greatvalue,115,Bebida Org,Bebida Org,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
195,greatvalue,,GREATVALUE,,BEBIDA AVENA ORG CHOCO GREATVALUE LT,25,1LT,LT,LT,1,bebida avena org choco greatvalue,115,Bebida Org,Bebida Org,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
196,greatvalue,,GREATVALUE,,BEBIDA ARROZ ORG CALCIO GREATVALUE LT,25,1LT,LT,LT,1,bebida arroz org calcio greatvalue,115,Bebida Org,Bebida Org,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
197,greatvalue,,GREATVALUE,,BEBIDA ARROZ ORG COCO GREATVALUE LT,25,1LTLT,LT,LT,1,bebida arroz org coco greatvalue,150,Bebida Coco,Bebida Coco,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
198,greatvalue,,GREATVALUE,,BEBIDA ARROZ ORG CHOCO GREATVALUE LT,25,1LT,LT,LT,1,bebida arroz org choco greatvalue,115,Bebida Org,Bebida Org,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
199,greatvalue,,GREATVALUE,,BEBIDA SOYA ORG VAINI GREATVALUE LT,25,1LT,LT,LT,1,bebida soya org vaini greatvalue,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
203,greatvalue,,GREATVALUE,,BEBIDA ALMENDRA ORG SA GREATVALUE ML,25,946ML,ML,ML,946,bebida almendra org greatvalue,153,Almendra Bebida Org,Almendra Bebida Org,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,ML
204,greatvalue,,GREATVALUE,,BEBIDA ALMENDRA ORG NAT GREATVALUE ML,25,946MLML,ML,ML,946,bebida almendra org nat greatvalue,153,Almendra Bebida Org,Almendra Bebida Org,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,ML
205,greatvalue,,GREATVALUE,,BEBIDA ALMENDR ORG CHOC GREATVALUE ML,25,946ML,ML,ML,946,bebida almendr org choc greatvalue,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,ML
217,greatvalue,,GREATVALUE,,BEBIDA ALMENDRA ORG SA GREATVALUE ML,25,946ML,ML,ML,946,bebida almendra org greatvalue,153,Almendra Bebida Org,Almendra Bebida Org,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,ML
218,greatvalue,,GREATVALUE,,BEBIDA ALMENDRA ORG NAT GREATVALUE ML,25,946ML,ML,ML,946,bebida almendra org nat greatvalue,153,Almendra Bebida Org,Almendra Bebida Org,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,ML
219,greatvalue,,GREATVALUE,,BEBIDA ALMENDR ORG CHOC GREATVALUE ML,25,946ML,ML,ML,946,bebida almendr org choc greatvalue,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,ML
224,vilay,,VILAY,,BEBIDA VEGETAL ALMNDRA ORIG VILAY LT,25,1LT,LT,LT,1,bebida vegetal almndra orig vilay,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
225,vilay,,VILAY,,BEBIDA VEGETAL ALMNDRA SA VILAY LT,25,1LT,LT,LT,1,bebida vegetal almndra vilay,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
226,vilay,,VILAY,,BEBIDA VEGETAL ARROZ CHOC VILAY LT,25,1LT,LT,LT,1,bebida vegetal arroz choc vilay,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
227,vilay,,VILAY,,BEBIDA VEGETAL COCO SA VILAY LT,25,1LT,LT,LT,1,bebida vegetal coco vilay,150,Bebida Coco,Bebida Coco,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
228,vilay,,VILAY,,BEBIDA VEGETAL COCO CHOC VILAY LT,25,1LT,LT,LT,1,bebida vegetal coco choc vilay,150,Bebida Coco,Bebida Coco,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
267,ideal,,IDEAL,,BEBIDA LACTEA IDEAL IDEAL GR,25,900GR,GR,GR,900,bebida lactea ideal ideal,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,GR
542,calo,,CALO,,BEBIDA LACTEA CHOC CALO LT,25,1LT,LT,LT,1,bebida lactea choc calo,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
571,loncoleche,,LONCOLECHE,,BEBIDA VEGETAL ALMENDRA LONCOLECHE LT,25,1LT,LT,LT,1,bebida vegetal almendra loncoleche,122,Almendra Bebida Vegetal,Almendra Bebida Vegetal,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
588,loncoleche,,LONCOLECHE,,BEBIDA VEGETAL COCO ARROZ LONCOLECHE LT,25,1LT,LT,LT,1,bebida vegetal coco arroz loncoleche,150,Bebida Coco,Bebida Coco,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
787,acuenta,,ACUENTA,,BEBIDA LACTEA ACUENTA CC,25,1000CC,CC,CC,1000,bebida lactea acuenta,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,CC
828,orasi,,ORASI,,BEBIDA VEGETAL AVELLANA LT ORASI GR,25,1000GR,GR,GR,1000,bebida vegetal avellana orasi,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,GR
829,orasi,,ORASI,,BEBIDA VEGETAL ALMENDRA ORASI LT,25,1LT,LT,LT,1,bebida vegetal almendra orasi,122,Almendra Bebida Vegetal,Almendra Bebida Vegetal,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,LT
830,orasi,,ORASI,,BEBIDA VEGETAL COCO LT ORASI GR,25,1000GR,GR,GR,1000,bebida vegetal coco orasi,150,Bebida Coco,Bebida Coco,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
3144,sprite,,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",Pack  Bebidas Sprite Lata  ml,25,6350XML,ML,ML,6350,pack bebidas sprite lata,43,,Lata,,"BEBIDAS, AGUAS Y JUGOS",PLÁSTICO,PET 1,ML
104,sin asignar,PAPEL,,,Shampoo baby lee Kids  ml Laboratotio Ballerina Ltda (vacio  gr),25,,,,,shampoo baby lee kids laboratotio ballerina ltda vacio,43,,Baby Kids Laboratotio Lee Ltda Shampoo Vacio,PAPEL Y CARTONES,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,GR
889,lider,POLIETILENO Y ALUMINIO,LIDER,FRESCOS Y LÁCTEOS,Leche semidescremada  litro,25,,,,,leche semidescremado litro,73,Leche,Leche,TETRAPACK,FRESCOS Y LÁCTEOS,TETRAPACK,POLIETILENO Y ALUMINIO,LT
4782,surlat,POLIETILENO Y ALUMINIO,SURLAT,FRESCOS Y LÁCTEOS,Leche Descremada  LT,25,,,,,leche descremado,83,Descremado,Descremado,TETRAPACK,FRESCOS Y LÁCTEOS,TETRAPACK,POLIETILENO Y ALUMINIO,LT
4810,unimarc,POLIETILENO Y ALUMINIO,,FRESCOS Y LÁCTEOS,Leche Entera  lt,25,,,,,leche entero,73,Leche,Leche,TETRAPACK,FRESCOS Y LÁCTEOS,TETRAPACK,POLIETILENO Y ALUMINIO,LT
4849,loncoleche,POLIETILENO Y ALUMINIO,LONCOLECHE,FRESCOS Y LÁCTEOS,Loncoleche  semi descremada lt,25,,,,,loncoleche semi descremado,83,Descremado,Descremado,TETRAPACK,FRESCOS Y LÁCTEOS,TETRAPACK,POLIETILENO Y ALUMINIO,LT
4925,cuisine  co,OTROS 7,,FRESCOS Y LÁCTEOS,Good drink! Almendra sabor vainilla Lt,25,,,,,good drink almendra sabor vainilla,43,,Almendra,PLÁSTICO,FRESCOS Y LÁCTEOS,PLÁSTICO,OTROS 7,GR
823,orasi,,ORASI,,ALIM LIQ ARROZ ORASI CC,25,1000CC,CC,CC,1000,alim liq arroz orasi,124,Alim Liq,Alim Liq,,"CARNES, PESCADOS Y  FIAMBRES",PAPEL Y CARTONES,PAPEL,CC
4847,lady speed stick,,,CUIDADO PERSONAL,Lady Speed Stick orquídea y manzana gr neto,24,,,,,lady speed stick orquídea manzana neto,43,,Lady Neto Orquídea Speed Stick,,CUIDADO PERSONAL,PAPEL Y CARTONES,CARTÓN,GR
4950,coca cola,PET 1,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",Coca Cola Sabor Original ml,24,,,,,coca cola sabor original,43,,Coca,PLÁSTICO,"BEBIDAS, AGUAS Y JUGOS",PLÁSTICO,PET 1,LT
4952,coca cola,PET 1,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",Coca Cola Light  ml,24,,,,,coca cola light,43,,Coca,PLÁSTICO,"BEBIDAS, AGUAS Y JUGOS",PLÁSTICO,PET 1,LT
759,surlat,,SURLAT,,BEBIDA LACTEA FRUT  SURLAT GR,24,200GR,GR,GR,200,bebida lactea frut surlat,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,GR
760,surlat,,SURLAT,,BEBIDA LACTEA CHOC  SURLAT GR,24,200GR,GR,GR,200,bebida lactea choc surlat,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,GR
783,surlat,,SURLAT,,BEBIDA LACTEA VAIN  SURLAT GR,24,200GR,GR,GR,200,bebida lactea vain surlat,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,GR
4954,loncoleche,POLIETILENO Y ALUMINIO,LONCOLECHE,FRESCOS Y LÁCTEOS,Loncoleche Protein Extra Proteina Full Pro  ml,23,,,,,loncoleche protein extra proteina full pro,43,,Full Proteina,TETRAPACK,FRESCOS Y LÁCTEOS,TETRAPACK,POLIETILENO Y ALUMINIO,LT
4969,,ALUMINIO,,"BEBIDAS, AGUAS Y JUGOS",Arizona Watermelón Fruit Juice Cocktail ml,23,,,,,arizona watermelón fruit juice cocktail,202,Cocktail,Cocktail,LATAS Y METALES,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
1332,hellmanns,,,DESPENSA,Ketchup  gr envase tipo  plasticos,22,500G,GR,GR,500,ketchup envase tipo plastico,209,Ketchup,Ketchup,,DESPENSA,VIDRIOS,VIDRIO,GR
4919,cachantun,PET 1,CCU,"BEBIDAS, AGUAS Y JUGOS",Cachantun +mas Limonada Jengibre   ml,21,,,,,cachantun mas limonada jengibre,43,,,PLÁSTICO,"BEBIDAS, AGUAS Y JUGOS",PLÁSTICO,PET 1,LT
4948,,CARTÓN,,DESPENSA,Cafe Señor K  capsulas,21,,,,,cafe señor capsula,43,,Capsula Señor,PAPEL Y CARTONES,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
4861,vital,PET 1,,"BEBIDAS, AGUAS Y JUGOS",agua mineral con gas Vital  ml,20,,,,,agua mineral gas vital,206,Gas,Gas,PLÁSTICO,"BEBIDAS, AGUAS Y JUGOS",PLÁSTICO,PET 1,LT
4940,dilmah,CARTÓN,,DESPENSA,Dilmah Earl Grey  bolsas de Te,20,,,,,dilmah earl grey bolsa,295,Earl Grey,Earl Grey,PAPEL Y CARTONES,DESPENSA,PAPEL Y CARTONES,CARTÓN,GR
131,miller,ALUMINIO,MILLER,"LICORES, CERVEZAS Y  VINOS",CERVEZA ,20,355CC,CC,CC,355,cerveza,6,Cerveza,Cerveza,LATAS Y METALES,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
134,imperial,ALUMINIO,CCU,"LICORES, CERVEZAS Y  VINOS",CERVEZA IMPERIAL LAGER,20,355CC,CC,CC,355,cerveza imperial lager,237,Cerveza Lager,Cerveza Lager,LATAS Y METALES,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
4859,coca cola,PET 1,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",Bebida Coca-Cola sin Azúcar,20,,,,,bebida coca-cola azúcar,184,Azúcar Coca,Azúcar Coca,PLÁSTICO,"BEBIDAS, AGUAS Y JUGOS",PLÁSTICO,PET 1,LT
121,becker,ALUMINIO,COCA COLA COMPANY,"LICORES, CERVEZAS Y  VINOS",PACK CERVEZA LAGER  LATAS,20,354CC,CC,CC,354,pack cerveza lager latas,237,Cerveza Lager,Cerveza Lager,LATAS Y METALES,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
3074,coca cola,,COCA COLA COMPANY,"BEBIDAS, AGUAS Y JUGOS",Pack  Bebidas Coca Cola Lata  ml,20,COLA,COLA,,,pack bebida coca cola lata,27,Bebida,Bebida,,"BEBIDAS, AGUAS Y JUGOS",LATAS Y METALES,ALUMINIO,LT
4920,limón soda,PET 1,CCU,"BEBIDAS, AGUAS Y JUGOS",Limon Soda  ml,19,,,,,limon soda,43,,,PLÁSTICO,"BEBIDAS, AGUAS Y JUGOS",PLÁSTICO,PET 1,LT
1521,oettinger,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Oettinger cc Efeweizen Lata,18,INDIVIDUAL,INDIVIDUAL,,,cerveza oettinger efeweizen lata,158,Cerveza Lata,Cerveza Lata,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
1522,oettinger,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Oettinger  Cc Lata,18,INDIVIDUAL,INDIVIDUAL,,,cerveza oettinger lata,158,Cerveza Lata,Cerveza Lata,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
1523,oettinger,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Oettinger  Cc Lata,18,INDIVIDUAL,INDIVIDUAL,,,cerveza oettinger lata,158,Cerveza Lata,Cerveza Lata,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
1524,oettinger,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Oettinger  Cc Ale Pilsner Lata,18,INDIVIDUAL,INDIVIDUAL,,,cerveza oettinger ale pilsner lata,193,Ale Cerveza Lata Pilsner,Ale Cerveza Lata Pilsner,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
1527,kaiserdom,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Kaiserdom  Cc Ale Pilsner Lata,18,INDIVIDUAL,INDIVIDUAL,,,cerveza kaiserdom ale pilsner lata,193,Ale Cerveza Lata Pilsner,Ale Cerveza Lata Pilsner,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
1530,weidmann,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Weidmann cc Negra Lata,18,INDIVIDUAL,INDIVIDUAL,,,cerveza weidmann negra lata,158,Cerveza Lata,Cerveza Lata,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
1532,kaiserdom,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Kaiserdom  Cc Efeweizen Lata,18,INDIVIDUAL,INDIVIDUAL,,,cerveza kaiserdom efeweizen lata,158,Cerveza Lata,Cerveza Lata,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
1544,schofferhofer,,SCHOFFERHOFER,"LICORES, CERVEZAS Y  VINOS",CERVEZA Schofferhofer cc Lata,18,500CC,CC,CC,500,cerveza schofferhofer lata,158,Cerveza Lata,Cerveza Lata,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
1590,mahou,,MAHOU,"LICORES, CERVEZAS Y  VINOS",CERVEZA Mahou cc Lata,18,500CC,CC,CC,500,cerveza mahou lata,158,Cerveza Lata,Cerveza Lata,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
232,dab,,DAB,,CERVEZA G LATA  CC DAB ML,18,500MLML,ML,ML,500,cerveza lata dab,158,Cerveza Lata,Cerveza Lata,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,ML
1499,kunstmann,,CCU,"LICORES, CERVEZAS Y  VINOS",CERVEZA Valdivia Pale cc,18,500CC,CC,CC,500,cerveza valdivia pale,6,Cerveza,Cerveza,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
1512,wychwood,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Wychwood cc Botella,18,500CC,CC,CC,500,cerveza wychwood botella,187,Botella Cerveza,Botella Cerveza,,"LICORES, CERVEZAS Y  VINOS",VIDRIOS,VIDRIO,CC
1534,weidmann,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Weidmann cc Dunkel,18,500CC,CC,CC,500,cerveza weidmann dunkel,6,Cerveza,Cerveza,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
1545,breda,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Breda Royal cc,18,ROYAL,ROYAL,,,cerveza breda royal,6,Cerveza,Cerveza,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
1559,erdinger,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Erdinger cc Dunkel,18,500CC,CC,CC,500,cerveza erdinger dunkel,6,Cerveza,Cerveza,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
2424,oettinger,,,"LICORES, CERVEZAS Y  VINOS",CERVEZA Sabor Limón Oettinger  Cc,18,INDIVIDUAL,INDIVIDUAL,,,cerveza sabor limón oettinger,6,Cerveza,Cerveza,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
189,virkul,,VIRKUL,,CERVEZA LAGER .G VIRKUL CC,18,500CC,CC,CC,500,cerveza lager virkul,237,Cerveza Lager,Cerveza Lager,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
207,lider,,LIDER,,ACEITE OLIVA EXTRA VIRGEN LIDER CC,18,500CC,CC,CC,500,aceite oliva extra virgen lider,12,Aceite,Aceite,,DESPENSA,VIDRIOS,VIDRIO,CC
233,clausthaler,,CLAUSTHALER,,CERVEZA G CLAUSTHALER CC,18,500CC,CC,CC,500,cerveza clausthaler,6,Cerveza,Cerveza,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
235,schofferhofer,,SCHOFFERHOFER,,CERVEZA HEFE LAT G SCHOFFERHOFER CC,18,500CC,CC,CC,500,cerveza hefe lat schofferhofer,182,Cerveza Lat,Cerveza Lat,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
236,schofferhofer,,SCHOFFERHOFER,,CERVEZA POMELO LAT G SCHOFFERHOFER CC,18,500CCCC,CC,CC,500,cerveza pomelo lat schofferhofer,182,Cerveza Lat,Cerveza Lat,,"LICORES, CERVEZAS Y  VINOS",LATAS Y METALES,ALUMINIO,CC
